RESDATE,RESCOL,BIDCITY,MONTH,PSTALP,BSTATUS,FAILMON,PO_COST,COST21,COST22,BSTATDT,COST20,TERMDATE,BIDNAME,RESTYPE_II,FAILDATE,RESTYPE1,CHCLASS1,FSL_PROG,BRCERT,CERT,BRDOCKET,COST07,COST08,COST09,L_REPDTE,FRAUD,COST03,COST04,COST05,COST06,RSSDID,COMMENTS,BIDCERT,COSTMOSTRECENTASOF,QBRASSET,URL,RESLOS,MONTHTXT,QBFASSET,QBFEQ,TXHC,QBREQ,COST00,COST01,BIDDOCK,COST02,COST18,COST19,RESCOST,ATFIN,COST14,COST15,COST16,COST17,CITY,R_UPDATE,FAILTXT,COST10,COST98,COST11,COST99,COST12,COST13,COST95,DAY,COST96,COST97,QBFDEP,CLOSCD,FIN2,RESEQ,RESTYPE,CITYST,RESDEP,RESPUT,PTRDATE,COSTMOSTRECENT,FAILDAY,INCTDT,TERMI,FAILYR,DOCKET,RESABAL,RESTYPE_OLD,BANKNO,RESPASS,SAVR,NAME,LOSSSHARE,FAILQTR,BRDATE,BIDSTATE,CROSSS,OBA,COST,UNINSDEP,RESASSET,CHCLASS,FUND,RESADJ,FIN,QBRDEP,CROSS,ID
40248,138,WAYNE,,NY,I,3,65795,18407,18407,44075,18407,44013,VALLEY NATIONAL BANK,,3/11/2010,PA,NM,,,58071.0,,,,,40178,,,,,,3382921,,9396,45046,216500,https://www.fdic.gov/bank/individual/failed/LibertyPointe.html,1269,,216500.0,4766,,4766,,,,,19381,18737,24834,,22534,20663,19702,19394,NEW YORK,45046,,39489,,44998,,36259,30669,,,,,209477.0,TASNN,10194,1/0/1900,FAILURE,"NEW YORK, NY",198441.96593,179,,18407,,40248,T,2010,,0,,,209934.9738,DIF,LIBERTYPOINTE BANK,1,1,,NJ,,0,18407.0,,211162.28841,NM,5,0,10194,209477,,3760
40242,2766,BLOOMINGTON,,IL,I,3,84666,18737,18737,43709,18737,43647,HEARTLAND BANK AND TRUST CO,,3/5/2010,PA,SM,,,9268.0,,,,,40178,,,,,,910042,,20369,45046,211711,https://www.fdic.gov/bank/individual/failed/bankofillinois.html,7770,,211711.0,8115,,8115,,,,,18810,18737,53745,,24289,22704,21692,18844,NORMAL,45046,,41856,,42606,,32513,24841,,,,,198487.0,TABNN,10191,1/0/1900,FAILURE,"NORMAL, IL",185977.23983,12,,18737,,40242,T,2010,,0,,,195042.41731,DIF,BANK OF ILLINOIS,1,1,,IL,,0,18737.0,,205330.38761,SM,5,236,10191,198487,,3756
40242,2279,RALEIGH,,FL,I,3,122212,122335,122301,44713,122402,44652,FIRST-CITIZENS BANK,,3/5/2010,PA,SM,,,27126.0,,,,,40178,,,,,,1160732,,11063,45046,535724,https://www.fdic.gov/bank/individual/failed/sunamerican.html,3719,,535724.0,8713,,8713,,,,,122544,122422,103836,,140401,129243,123050,122793,BOCA RATON,45046,,149588,,162097,,158672,151617,,,,,443481.0,TABNN,10192,1/0/1900,FAILURE,"BOCA RATON, FL",438039.20485,129,,122301,,40242,T,2010,,6,,,538261.82113,DIF,SUN AMERICAN BANK,1,1,,NC,,0,122301.0,,543589.31342,SM,5,548,10192,443481,,3757
40242,151910,,,UT,A,3,96313,71310,71038,3717,71083,,,,3/5/2010,PO,NM,,,34430.0,,,,,40178,,,,,,2560526,,,45046,212839,https://www.fdic.gov/bank/individual/failed/centennial-ut.html,71327,,212839.0,6375,,6375,,,,,71843,71452,96313,,75653,75753,73494,72673,OGDEN,45046,,78843,,89199,,80978,75336,,,,,205076.0,POSNN,10193,8/2/2095,FAILURE,"OGDEN, UT",204827.09661,0,,71038,,40242,,2010,,4797,,,0,DIF,CENTENNIAL BANK,0,1,,,,0,71038.0,,226074.01279,NM,5,-7576,10193,205076,,3758
40242,184592,,,MD,I,3,51054,11627,11322,44866,11504,44805,,,3/5/2010,DINB,SB,,,34976.0,,,,,40178,,,,,,2896234,,,45046,155566,https://www.fdic.gov/bank/individual/failed/waterfield.html,6432,,155566.0,-8467,,-8467,,,,,13045,12466,51054,,18698,20468,18540,18567,GERMANTOWN,45046,,41733,,37607,,22499,18865,,,,,156188.0,DTFNN,10190,1/0/1900,FAILURE,"GERMANTOWN, MD",146219.49669,0,,11322,,40242,T,2010,15436,2884,,,2539.20392,DIF,WATERFIELD BANK,0,1,,,,0,11322.0,,149431.81696,SB,5,70,10190,156188,,3759
40235,72508,ROSEBURG,,WA,I,2,122863,2752,2752,43252,2752,43191,UMPQUA BANK,,2/26/2010,PA,SI,,,38129.0,,,,,40178,,,,,,129394,,17266,45046,717806,https://www.fdic.gov/bank/individual/failed/rainier.html,-42734,,717806.0,-11085,,-11085,,,,,2752,2752,95182,,16395,9221,7640,2845,TACOMA,45046,,184644,,104963,,84633,75320,,,,,446192.0,TAMNN,10189,1/0/1900,FAILURE,"TACOMA, WA",429149.31905,136,,2752,,40235,T,2010,,0,,,675520.18478,DIF,RAINIER PACIFIC BANK,1,1,,OR,,0,2752.0,,704749.88588,SI,5,408,10189,446192,,3754
40235,5204,RENO,,NV,I,2,8069,14540,14451,44835,14575,44774,HERITAGE BANK OF NEVADA,,2/26/2010,PA,NM,,,58352.0,,,,,40178,,,,,,3437081,,34072,45046,51095,https://www.fdic.gov/bank/individual/failed/carsonriver.html,6619,,51095.0,889,,889,,,,,14895,14744,7931,,13957,14789,15090,14994,CARSON CITY,45046,,19057,,19007,,16797,13802,,,,,50024.0,TASNN,10188,1/0/1900,FAILURE,"CARSON CITY, NV",51024.28839,0,,14451,,40235,T,2010,,93,,,42520.94659,DIF,CARSON RIVER COMMUNITY BANK,1,1,,NV,,0,14451.0,,54055.51927,NM,5,69,10188,50024,,3755
40228,614,HONDO,,TX,I,2,16238,5709,5709,41760,5709,41699,COMMUNITY NATIONAL BANK,,2/19/2010,PA,N,,,3287.0,,,,,40178,,,,,,749550,,23431,45046,53936,https://www.fdic.gov/bank/individual/failed/lacoste.html,9258,,53936.0,4229,,4229,,,,,5709,5709,3667,,5709,5709,5709,5709,LA COSTE,45046,,3684,,5156,,6887,6848,,,,,49275.0,TANNN,10186,1/0/1900,FAILURE,"LA COSTE, TX",49067.29727,994,,5709,,40228,T,2010,,0,,,44465.53455,DIF,THE LA COSTE NATIONAL BANK,0,1,,TX,,0,5709.0,,45143.07074,N,5,8201,10186,49275,,3750
40228,16398,AKRON,,IL,I,2,152401,118891,118852,44713,118971,44652,"FIRSTMERIT BANK, NATIONAL A",,2/19/2010,PA,SI,,,29952.0,,,,,40178,,,,,,967877,,13675,45046,413673,https://www.fdic.gov/bank/individual/failed/georgewashington.html,14481,,413673.0,13727,,13727,,,,,119475,119100,141439,,138493,137184,134106,129425,ORLAND PARK,45046,,91528,,153946,,141758,145612,,,,,395310.0,TAMNN,10184,1/0/1900,FAILURE,"ORLAND PARK, IL",398199.77609,2361,,118852,,40228,T,2010,,954,,,404510.06038,DIF,GEORGE WASHINGTON SAVINGS BANK,1,1,,OH,,0,118852.0,,437000.14057,SI,5,-3019,10184,395310,,3751
40228,109242,PASADENA,,CA,I,2,895883,560514,560147,44866,560672,44805,"ONEWEST BANK, FSB",,2/19/2010,PA,SB,,,32423.0,,,,,40178,,,,,,806677,,58978,45046,3646071,https://www.fdic.gov/bank/individual/failed/lajolla.html,198101,,3646071.0,28506,,28506,,,,,580595,564086,882334,,651308,604483,580999,585719,LA JOLLA,45046,,1035182,,1051827,,840092,741776,,,,,2799362.0,TAFNN,10185,1/0/1900,FAILURE,"LA JOLLA, CA",2879484.3559,13,,560147,,40228,T,2010,8247,42621,,,3903388.2267,DIF,"LA JOLLA BANK, FSB",1,1,,CA,,0,560147.0,,4220074.0981,SB,5,27828,10185,2799362,,3752
40228,223,OMAHA,,FL,I,2,49356,25614,25614,42917,25614,42856,MUTUAL OF OMAHA BANK,,2/19/2010,PA,SM,,,57586.0,,,,,40178,,,,,,3195653,,32325,45046,119578,https://www.fdic.gov/bank/individual/failed/marco.html,298,,119578.0,1970,,1970,,,,,25614,25614,38084,,27980,26388,25416,25614,MARCO ISLAND,45046,,33844,,35772,,25093,25432,,,,,117097.0,TABNN,10187,1/0/1900,FAILURE,"MARCO ISLAND, FL",120435.08827,12,,25614,,40228,T,2010,,0,,,126409.14536,DIF,MARCO COMMUNITY BANK,1,1,,NB,,0,25614.0,,126875.2979,SM,5,43,10187,117097,,3753
40214,34,OMEGA,,MN,I,2,4500,4521,4521,41579,4521,41518,"COMMUNITY DEVELOPMENT BANK,",,2/5/2010,PA,NM,,,15448.0,,,,,40178,,,,,,1006858,,10568,45046,18155,https://www.fdic.gov/bank/individual/failed/1stamerican.html,90,,18155.0,292,,292,,,,,4521,4521,3065,,4521,4521,4521,4521,HANCOCK,45046,,5042,,6280,,5159,4521,,,,,16327.0,TASNN,10183,1/0/1900,FAILURE,"HANCOCK, MN",14452.19125,5,,4521,,40214,T,2010,,0,,,17065.03985,DIF,1ST AMERICAN STATE BANK OF MINNESOTA,1,1,,MN,,0,4521.0,,17184.50578,NM,5,0,10183,16327,,3749
40207,143150,MIAMI,,FL,I,1,359359,309109,308984,44682,309264,44621,"PREMIER AMERICAN BANK, NATI",,1/29/2010,PA,NM,,,5672.0,,,,,40178,,,,,,92630,,58991,45046,835701,https://www.fdic.gov/bank/individual/failed/floridacommunity.html,254059,,835701.0,1765,,1765,,,,,310162,309793,352623,,312960,312262,310983,310653,IMMOKALEE,45046,,331055,,347838,,332197,329535,,,,,776556.0,TASNN,10181,1/0/1900,FAILURE,"IMMOKALEE, FL",794370.90555,4242,,308984,,40207,T,2010,,5839,,,534895.8414,DIF,FLORIDA COMMUNITY BANK,1,1,,FL,,0,308984.0,,897767.95628,NM,5,18508,10181,776556,,3743
40207,50078,ORANGEBURG,,GA,A,1,355328,477784,477591,5997,477941,,"SCBT, NATIONAL ASSOCIATION",,1/29/2010,PA,NM,,,5702.0,,,,,40178,,,,,,184937,,13425,45046,1181717,https://www.fdic.gov/bank/individual/failed/cbt-cornelia.html,90466,,1181717.0,18886,,18886,,,,,480145,478594,351846,,502472,484967,480464,480125,CORNELIA,45046,,363060,,479885,,471816,530380,,,,,1067957.0,TASNN,10180,1/30/3213,FAILURE,"CORNELIA, GA",1020391.1917,867,,477591,,40207,,2010,,1355,,,1025593.134,DIF,COMMUNITY BANK & TRUST,1,1,,SC,,0,477591.0,,1162805.2186,NM,5,3625,10180,1067957,,3744
40207,12058,CAVALIER,,MN,I,1,12567,1063,1063,44440,1063,44378,UNITED VALLEY BANK,,1/29/2010,PA,N,,,16133.0,,,,,40178,,,,,,978051,,15478,45046,58566,https://www.fdic.gov/bank/individual/failed/marshall-mn.html,5498,,58566.0,2269,,2269,,,,,1325,1168,4100,,1568,1781,1301,1463,HALLOCK,45046,,14524,,4975,,3921,2275,,,,,55662.0,TANNN,10182,1/0/1900,FAILURE,"HALLOCK, MN",49297.95251,0,,1063,,40207,T,2010,,472,,,36742.53831,DIF,"MARSHALL BANK, NATIONAL ASSOCIATION",1,1,,ND,,0,1063.0,,54047.00214,N,5,111,10182,55662,,3745
40207,14338,CARROLLTON,,GA,I,1,262710,203881,203881,43132,203881,43070,COMMUNITY & SOUTHERN BANK,,1/29/2010,PA,N,,,16480.0,,,,,40178,,,,,,147839,,59010,45046,840633,https://www.fdic.gov/bank/individual/failed/firstnational-carrollton.html,1082,,840633.0,236,,236,,,,,203881,203881,260416,,214891,204974,204225,203902,CARROLLTON,45046,,197132,,246142,,236919,261417,,,,,780196.0,TANNN,10179,1/0/1900,FAILURE,"CARROLLTON, GA",751250.06133,15,,203881,,40207,T,2010,,18,,,815623.67354,DIF,FIRST NATIONAL BANK OF GEORGIA,1,1,,GA,,0,203881.0,,831606.08889,N,5,-560,10179,780196,,3746
40207,9163,TACOMA,,WA,I,1,140758,28352,28352,43132,28352,43070,COLUMBIA STATE BANK,,1/29/2010,PA,NM,,,16730.0,,,,,40178,,,,,,691079,,33826,45046,329246,https://www.fdic.gov/bank/individual/failed/americanmarine.html,3649,,329246.0,2357,,2357,,,,,28352,28352,58878,,32969,31834,29843,28360,BAINBRIDGE ISLAND,45046,,81369,,60968,,44106,37656,,,,,287443.0,TASNN,10178,1/0/1900,FAILURE,"BAINBRIDGE ISLAND, WA",269735.70328,70,,28352,,40207,T,2010,,0,,,313805.22252,DIF,AMERICAN MARINE BANK,1,1,,WA,,0,28352.0,,326542.43282,NM,5,5,10178,287443,,3747
40207,33177,RALEIGH,,CA,I,1,1010020,224134,224134,44470,224194,44409,FIRST-CITIZENS BANK & TRUST,,1/29/2010,PA,NM,,,23011.0,,,,,40178,,,,,,974866,,11063,45046,2082684,https://www.fdic.gov/bank/individual/failed/firstregional.html,56029,,2082684.0,120282,,120282,,,,,240650,222981,825510,,314491,266367,250420,244805,LOS ANGELES,45046,,545163,,588334,,521994,474203,,,,,1664450.0,TASNN,10177,1/0/1900,FAILURE,"LOS ANGELES, CA",1539805.293,1665,,224134,,40207,T,2010,,0,,,1992622.1528,DIF,FIRST REGIONAL BANK,1,1,,NC,,0,224134.0,,2068194.9604,NM,5,8794,10177,1664450,,3748
40200,12364,SALINA,,MO,I,1,8208,7092,7092,44440,7092,44378,SUNFLOWER BANK,,1/22/2010,PA,NM,,,8265.0,,,,,40178,,,,,,740258,,4767,45046,20128,https://www.fdic.gov/bank/individual/failed/leeton.html,4765,,20128.0,-272,,-272,,,,,7318,7182,8087,,7607,7820,7584,7464,LEETON,45046,,9046,,11271,,9252,8618,,,,,20335.0,PASNN,10174,1/0/1900,FAILURE,"LEETON, MO",20091.62521,0,,7092,,40200,T,2010,,297,,,3829.9902,DIF,BANK OF LEETON,0,1,,KS,,0,7092.0,,20328.58629,NM,5,5,10174,20335,,3738
40200,3904,ROSEBURG,,WA,I,1,108059,43422,43422,43282,43422,43221,UMPQUA BANK,,1/22/2010,PA,NM,,,20501.0,,,,,40178,,,,,,942874,,17266,45046,395980,https://www.fdic.gov/bank/individual/failed/evergreen-wa.html,1846,,395980.0,7210,,7210,,,,,43422,43422,64259,,54657,49423,48171,43886,SEATTLE,45046,,109168,,95134,,80365,64807,,,,,340378.0,TASNN,10172,1/0/1900,FAILURE,"SEATTLE, WA",315122.48583,6,,43422,,40200,T,2010,,536,,,402486.67775,DIF,EVERGREEN BANK,1,1,,OR,,0,43422.0,,404365.11996,NM,5,4402,10172,340378,,3739
40200,30647,TACOMA,,OR,I,1,375032,54899,54899,43221,54899,43160,COLUMBIA STATE BANK,,1/22/2010,PA,NM,,,22469.0,,,,,40178,,,,,,644178,,33826,45046,955112,https://www.fdic.gov/bank/individual/failed/columbiariver.html,957,,955112.0,22963,,22963,,,,,54899,54899,172521,,70023,58945,56790,55064,THE DALLES,45046,,167875,,131890,,97203,87523,,,,,908132.0,TASNN,10176,1/0/1900,FAILURE,"THE DALLES, OR",891995.28095,173,,54899,,40200,T,2010,,4,,,913665.2979,DIF,COLUMBIA RIVER BANK,1,1,,WA,,0,54899.0,,947290.75407,NM,5,-2191,10176,908132,,3740
40200,108123,ALBUQUERQUE,,NM,I,1,253505,127197,127197,43678,127197,43617,CHARTER BANK,,1/22/2010,PA,SB,,,32498.0,,,,,40178,,,,,,989570,,59030,45046,1201922,https://www.fdic.gov/bank/individual/failed/charter-nm.html,16810,,1201922.0,-27809,,-27809,,,,,127543,127197,201921,,136031,124493,130456,128038,SANTA FE,45046,,246120,,275766,,187927,142147,,,,,859933.0,TAFNN,10175,1/0/1900,FAILURE,"SANTA FE, NM",821503.25077,1646,,127197,,40200,T,2010,8337,0,,,1118427.673,DIF,CHARTER BANK,1,1,,NM,,0,127197.0,,1244824.4911,SB,5,-3110,10175,859933,,3741
40200,233,MIAMI,,FL,I,1,87421,84454,84454,42248,84454,42186,"PREMIER AMERICAN BANK, NATI",,1/22/2010,PA,NM,,,57147.0,,,,,40178,,,,,,3048067,,58991,45046,299225,https://www.fdic.gov/bank/individual/failed/premieramerican.html,367,,299225.0,24,,24,,,,,84454,84454,85035,,87639,84454,84454,84454,MIAMI,45046,,112344,,122606,,104868,99394,,,,,285554.0,TASNN,10173,7/3/1909,FAILURE,"MIAMI, FL",268052.99706,1,,84454,,40200,T,2010,,0,,,298680.00679,DIF,PREMIER AMERICAN BANK,1,1,,FL,,0,84454.0,,299171.26893,NM,5,108,10173,285554,,3742
40193,528165,,,UT,A,1,271275,108843,108267,3668,108364,,,,1/15/2010,DINB,SM,,,1252.0,,,,,40178,,,,,,868376,,,45046,709171,https://www.fdic.gov/bank/individual/failed/barnes.html,198217,,709171.0,6130,,6130,,,,,110188,109825,271275,,114595,119637,112608,111579,KAYSVILLE,45046,,207813,,165114,,131613,124897,,,,,697109.0,DTBNN,10171,9/30/2198,FAILURE,"KAYSVILLE, UT",654738.78873,4,,108267,,40193,,2010,,22324,,,73345.94038,DIF,BARNES BANKING COMPANY,0,1,,,,0,108267.0,,745510.75719,SM,5,14145,10171,697109,,3735
40193,516,ST. JOSEPH,,MN,I,1,12020,7707,7707,42461,7707,42401,FIRST STATE BANK OF ST. JOS,,1/15/2010,PA,NM,,,17522.0,,,,,40178,,,,,,197357,,8546,45046,22895,https://www.fdic.gov/bank/individual/failed/ststephen.html,67,,22895.0,-1219,,-1219,,,,,7707,7707,7172,,7988,7751,7707,7707,ST. STEPHEN,45046,,12197,,10935,,8942,8571,,,,,23912.0,TASNN,10169,1/0/1900,FAILURE,"ST. STEPHEN, MN",23371.4462,0,,7707,,40193,T,2010,,0,,,24328.41655,DIF,ST. STEPHEN STATE BANK,1,1,,MN,,0,7707.0,,24877.991,NM,5,33,10169,23912,,3736
40193,521,ELK GROVE VILLAG,,IL,I,1,29235,23289,23289,44044,23289,43983,FIRST AMERICAN BANK,,1/15/2010,PA,NM,,,34705.0,,,,,40178,,,,,,2846453,,3657,45046,70758,https://www.fdic.gov/bank/individual/failed/towncommunity.html,3385,,70758.0,1802,,1802,,,,,23810,23443,17816,,24379,24425,24022,23894,ANTIOCH,45046,,26642,,30666,,26838,25206,,,,,68323.0,TASNN,10170,1/0/1900,FAILURE,"ANTIOCH, IL",69475.71377,2,,23289,,40193,T,2010,,0,,,69333.69259,DIF,TOWN COMMUNITY BANK AND TRUST,1,1,,IL,,0,23289.0,,73235.65866,NM,5,2,10170,68323,,3737
40186,35750,SEATTLE,,WA,I,1,649987,205538,205488,44774,205679,44713,WASHINGTON FEDERAL SAVINGS,,1/8/2010,PA,NM,,,22977.0,,,,,40178,,,,,,508878,,28088,45046,1188956,https://www.fdic.gov/bank/individual/failed/horizon-wa.html,454,,1188956.0,11923,,11923,,,,,206521,205885,539071,,245673,229830,219693,213192,BELLINGHAM,45046,,383684,,384410,,290820,313087,,,,,1049063.0,TAMNN,10168,1/0/1900,FAILURE,"BELLINGHAM, WA",1039960.768,45,,205488,,40186,T,2010,,858,,,1156403.3746,DIF,HORIZON BANK,1,1,,WA,,0,205488.0,,1193292.1261,NM,5,127,10168,1049063,,3734
40165,115368,,,MI,A,12,76573,69276,68965,3640,69036,,,,12/18/2009,DINB,NM,,,1006.0,,,,33980,40086,,,,,,84345,,,45046,168551,https://www.fdic.gov/bank/individual/failed/citizensstate-mi.html,62064,,168551.0,1930,,1930,,,,,70297,69480,76573,,71230,74020,71422,71005,NEW BALTIMORE,45046,,69594,,79776,,74047,71168,,,,,157149.0,DTSNN,10162,11/7/2089,FAILURE,"NEW BALTIMORE, MI",151809.29253,397,,68965,,40165,,2009,,5580,,,7203.49865,DIF,CITIZENS STATE BANK,0,4,,,,0,68965.0,,167765.51803,NM,5,2816,10162,157149,,3727
40165,689597,LOS ANGELES,,CA,A,12,1407297,272005,271489,7366,274731,,CITY NATIONAL BANK,,12/18/2009,PA,NM,,,26348.0,,,,488154,40086,,,,,,1349890,,17281,45046,4046888,https://www.fdic.gov/bank/individual/failed/imperialcapital.html,47514,,4046888.0,149907,,149907,,,,,281862,273866,619239,,390896,328347,297096,286235,LA JOLLA,45046,,535043,,621993,,504061,468693,,,,,2822300.0,TASNN,10161,11/1/2676,FAILURE,"LA JOLLA, CA",2761889.0656,105,,271489,,40165,,2009,,99187,,,3279886.8511,DIF,IMPERIAL CAPITAL BANK,1,4,,CA,,0,271489.0,,4116012.0518,NM,5,14,10161,2822300,,3728
40191,360312,IRVING,,IL,A,12,68414,0,0,5174,0,,THE INDEPENDENT BANKERSBANK,,12/18/2009,PI,SM,,59021,26820.0,,,,115564,40086,,,,,,343341,,23647,45046,585508,https://www.fdic.gov/bank/individual/failed/ibb.html,23141,,585508.0,21101,,21101,,,,,0,0,68414,,2942,0,0,0,SPRINGFIELD,45046,,17517,,67336,,54660,49531,,,,,511473.0,PIBNN,10166,,FAILURE,"SPRINGFIELD, IL",743871.4102,598486,,0,,40165,,2009,,8111,,,1024328.4755,DIF,INDEPENDENT BANKERS' BANK,0,4,40165,TX,,0,0.0,,773689.97876,SM,5,39370,10166,511473,,3729
40165,14139,PASADENA,,CA,I,12,2007452,0,0,44470,0,44409,"ONEWEST BANK, FSB",,12/18/2009,PA,SB,,,28536.0,,,,149660,40086,,,,,,603876,,58978,45046,6143903,https://www.fdic.gov/bank/individual/failed/firstfederal-ca.html,-366,,6143903.0,261240,,261240,,,,,0,0,146341,,0,0,0,0,SANTA MONICA,45046,,9902,,81568,,0,1729,,,,,4538607.0,TAFNN,10167,1/0/1900,FAILURE,"SANTA MONICA, CA",4530576.327,2643,,0,,40165,T,2009,1792,0,,,6245311.6633,DIF,"FIRST FEDERAL BANK OF CALIFORNIA,  A FEDERAL SAVINGS BANK",1,4,,CA,,0,0.0,,6255290.0184,SB,5,1151,10167,4538607,,3730
40165,73846,GULFPORT,,FL,I,12,809400,597058,597058,43374,597058,43313,HANCOCK BANK,,12/18/2009,PA,SB,,,32167.0,,,,470381,40086,,,,,,744470,,12441,45046,1795420,https://www.fdic.gov/bank/individual/failed/peoplesfirst-fl.html,110820,,1795420.0,18345,,18345,,,,,597058,597058,556719,,634616,638400,619102,597344,PANAMA CITY,45046,,514674,,726268,,657308,683478,,,,,1684443.0,TAFNN,10165,1/0/1900,FAILURE,"PANAMA CITY, FL",1554781.3797,0,,597058,,40165,T,2009,7939,12,,,1613182.7383,DIF,PEOPLES FIRST COMMUNITY BANK,1,4,,MS,,0,597058.0,,1799288.4528,SB,5,-1428,10165,1684443,,3731
40165,3685,PLANO,,AL,I,12,378607,311740,311703,45017,311836,44958,BEAL BANK,,12/18/2009,PA,SB,,,32276.0,,,,240839,40086,,,,,,207274,,32574,45046,1464127,https://www.fdic.gov/bank/individual/failed/newsouth.html,7886,,1464127.0,2620,,2620,,,,,304073,312304,212273,,298271,304838,302103,303518,IRONDALE,45046,,313444,,394495,,308772,294401,,,,,1163916.0,TAFNN,10163,1/19/1900,FAILURE,"IRONDALE, AL",1142874.2796,3630,,311641,,40165,T,2009,,175,,,1510754.6024,DIF,NEW SOUTH FEDERAL SAVINGS BANK,1,4,,TX,,0,311641.0,,1524694.5691,SB,5,-5824,10163,1163916,,3732
40165,173826,,,GA,A,12,124150,99471,99273,5208,99298,,,,12/18/2009,PO,NM,,,58315.0,,,,101073,40086,,,,,,3441426,,,45046,294024,https://www.fdic.gov/bank/individual/failed/rockbridge.html,129469,,294024.0,1534,,1534,,,,,100272,99727,124150,,105183,101681,100436,99936,ATLANTA,45046,,106614,,107526,,104026,104497,,,,,291707.0,POSNN,10164,6/25/2173,FAILURE,"ATLANTA, GA",262924.03046,0,,99273,,40165,,2009,,6872,,,0,DIF,ROCKBRIDGE COMMERCIAL BANK,0,4,,,,0,99273.0,,294832.65384,NM,5,7884,10164,291707,,3733
40158,1239,FAYETTEVILLE,,KS,I,12,197541,93393,93393,43070,93393,43009,ARVEST BANK,,12/11/2009,PA,SM,,,4731.0,,,,115435,40086,,,,,,449953,,8728,45046,511103,https://www.fdic.gov/bank/individual/failed/solutions.html,534,,511103.0,15833,,15833,,,,,93393,93393,122138,,94988,96196,93578,93393,OVERLAND PARK,45046,,122593,,133928,,115011,106369,,,,,421271.0,TABNN,10160,1/0/1900,FAILURE,"OVERLAND PARK, KS",334119.27632,18,,93393,,40158,T,2009,,0,,,437087.30076,DIF,SOLUTIONSBANK,1,4,,AR,,0,93393.0,,441008.77064,SM,5,-2166,10160,421271,,3724
40158,119025,BOCA RATON,,FL,I,12,147550,78267,77977,44835,78372,44774,1ST UNITED BANK,,12/11/2009,PA,N,,,22846.0,,,,117430,40086,,,,,,747435,,35408,45046,433011,https://www.fdic.gov/bank/individual/failed/republicfederal.html,30945,,433011.0,-14510,,-14510,,,,,80991,79208,122562,,91570,87522,85288,84535,MIAMI,45046,,125824,,143614,,118930,108173,,,,,352695.0,TANNN,10158,1/0/1900,FAILURE,"MIAMI, FL",361312.38755,7760,,77977,,40158,T,2009,,17024,,,304502.11926,DIF,"REPUBLIC FEDERAL BANK, N.A.",1,4,,FL,,0,77977.0,,451673.97483,N,5,4900,10158,352695,,3725
40158,53,CLAYTON,,AZ,I,12,18556,15047,15047,42644,15047,42583,ENTERPRISE BANK & TRUST,,12/11/2009,PA,N,,,58399.0,,,,9900,40086,,,,,,3472167,,27237,45046,40270,https://www.fdic.gov/bank/individual/failed/valleycapital.html,345,,40270.0,-1336,,-1336,,,,,15047,15047,7444,,15660,15550,15047,15047,MESA,45046,,14579,,16256,,15510,16143,,,,,41312.0,TANNN,10159,1/0/1900,FAILURE,"MESA, AZ",43388.12835,0,,15047,,40158,T,2009,,0,,,44155.02446,DIF,"VALLEY CAPITAL BANK, N.A.",1,4,,MO,,0,15047.0,,44553.60671,N,5,0,10159,41312,,3726
40151,1177,CHICAGO,,IL,I,12,89909,79321,79321,43617,79321,43556,"MB FINANCIAL, N.A.",,12/4/2009,PA,NM,,,10440.0,,,,72009,40086,,,,,,418342,,3628,45046,173062,https://www.fdic.gov/bank/individual/failed/benchmark-il.html,442,,173062.0,-23388,,-23388,,,,,79718,79321,63746,,80316,80416,79321,79365,AURORA,45046,,84797,,93898,,86889,86361,,,,,182760.0,TASNN,10154,1/0/1900,FAILURE,"AURORA, IL",179054.287,40,,79321,,40151,T,2009,,0,,,176559.75809,DIF,BENCHMARK BANK,1,4,,IL,,0,79321.0,,178717.19844,NM,5,-578,10154,182760,,3718
40151,1446,ALBANY,,GA,I,12,26431,14705,14705,41183,14705,41122,HERITAGEBANK OF THE SOUTH,,12/4/2009,PA,NM,,,12080.0,,,,17481,40086,,,,,,644936,,50028,45046,49612,https://www.fdic.gov/bank/individual/failed/tattnall.html,-170,,49612.0,797,,797,,,,,14705,14705,13873,,14705,14705,14705,14705,REIDSVILLE,45046,,16100,,16532,,14705,14705,,,,,47100.0,TASNN,10153,1/0/1900,FAILURE,"REIDSVILLE, GA",58320.82069,0,,14705,,40151,T,2009,,0,,,59870.35495,DIF,THE TATNALL BANK,0,4,,GA,,0,14705.0,,61133.13834,NM,5,13,10153,47100,,3719
40151,5485,MACON,,GA,I,12,45616,34282,34282,42278,34282,42217,STATE BANK AND TRUST COMPAN,,12/4/2009,PA,N,,,26290.0,,,,31969,40086,,,,,,628730,,57870,45046,127455,https://www.fdic.gov/bank/individual/failed/firstsecurity.html,2565,,127455.0,2488,,2488,,,,,34282,34282,30110,,35248,34282,34282,34282,NORCROSS,45046,,33348,,43585,,38838,40651,,,,,121645.0,TANNN,10157,1/0/1900,FAILURE,"NORCROSS, GA",119962.16686,0,,34282,,40151,T,2009,,0,,,116070.20438,DIF,FIRST SECURITY NATIONAL BANK,1,4,,GA,,0,34282.0,,124240.91694,N,5,-121,10157,121645,,3720
